,data,label,type
1433,Yes its possible but dint try. Pls dont tell to any one k,0,ham
1434,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",0,ham
1435,Roger that. We‘re probably going to rem in about 20,0,ham
1436,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,1,spam
1437,COME BACK TO TAMPA FFFFUUUUUUU,0,ham
1438,Stop the story. I've told him i've returned it and he's saying i should not re order it.,0,ham
1439,And miss vday the parachute and double coins??? U must not know me very well...,0,ham
1440,Can. Dunno wat to get 4 her...,0,ham
1441,Now only i reached home. . . I am very tired now. . I will come tomorro,0,ham
1442,Having lunch:)you are not in online?why?,0,ham
1443,Jokin only lar... :-) depends on which phone my father can get lor...,0,ham
1444,I want  &lt;#&gt;  rs da:)do you have it?,0,ham
1445,I havent add ü yet right.. ,0,ham
1446,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,0,ham
1447,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,0,ham
1448,So wat's da decision?,0,ham
1449,My exam is for february 4. Wish you a great day.,0,ham
1450,"Great. I'm in church now, will holla when i get out",0,ham
1451,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",1,spam
1452,Oh :-)only 4 outside players allowed to play know,0,ham
1453,"Not much, just some textin'. How bout you?",0,ham
1454,I told your number to gautham..,0,ham
1455,Dunno dat's wat he told me. Ok lor...,0,ham
1456,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,0,ham
1457,You want to go? ,0,ham
1458,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",1,spam
1459,We have to pick rayan macleran there.,0,ham
1460,Holy living christ what is taking you so long,0,ham
1461,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",1,spam
1462,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",0,ham
1463,Taka lor. Wat time u wan 2 come n look 4 us?,0,ham
1464,She's borderline but yeah whatever.,0,ham
1465,Wat time u finish ur lect today?,0,ham
1466,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,0,ham
1467,Those were my exact intentions,0,ham
1468,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,1,spam
1469,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,0,ham
1470,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",0,ham
1471,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",1,spam
1472,Waiting for your call.,0,ham
1473,Total video converter free download type this in google search:),0,ham
1474,did u get that message,0,ham
1475,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,0,ham
1476,How much is torch in 9ja.,0,ham
1477,U in town alone?,0,ham
1478,That depends. How would you like to be treated? :),0,ham
1479,Long time. You remember me today.,0,ham
1480,Hai priya are you right. What doctor said pa. Where are you.,0,ham
1481,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",0,ham
1482,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,0,ham
1483,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,0,ham
1484,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",0,ham
1485,Nvm take ur time.,0,ham
1486,Ü say until like dat i dun buy ericsson oso cannot oredi lar...,0,ham
1487,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,1,spam
1488,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,0,ham
1489,Watching ajith film ah?,0,ham
1490,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,0,ham
1491,"449050000301 You have won a £2,000 price! To claim, call 09050000301.",1,spam
1492,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),1,spam
1493,"That's good, because I need drugs",0,ham
1494,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,1,spam
1495,Dont show yourself. How far. Put new pictures up on facebook.,0,ham
1496,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,0,ham
1497,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,0,ham
1498,Just wanted to say holy shit you guys weren't kidding about this bud,0,ham
1499,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is,0,ham
1500,Annoying isn't it.,0,ham
1501,"Nothing, i got msg frm tht unknown no..",0,ham
1502,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,1,spam
1503,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",0,ham
1504,From 5 to 2 only my work timing.,0,ham
1505,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,0,ham
1506,Ok... Help me ask if she's working tmr a not?,0,ham
1507,"whatever, im pretty pissed off.",0,ham
1508,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,1,spam
1509,Yes.he have good crickiting mind,0,ham
1510,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,0,ham
1511,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,0,ham
1512,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",0,ham
1513,Ok cool. See ya then.,0,ham
1514,"Thanks, I'll keep that in mind",0,ham
1515,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",0,ham
1516,Buy one egg for me da..please:),0,ham
1517,Wait  &lt;#&gt;  min..,0,ham
1518,Yup no more already... Thanx 4 printing n handing it up.,0,ham
1519,I'm gonna rip out my uterus.,0,ham
1520,"Awesome, text me when you're restocked",0,ham
1521,But am going to college pa. What to do. are else ill come there it self. Pa.,0,ham
1522,Hey company elama po mudyadhu.,0,ham
1523,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",1,spam
1524,You dont know you jabo me abi.,0,ham
1525,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,0,ham
1526,Oooh I got plenty of those!,0,ham
1527,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",0,ham
1528,Please leave this topic..sorry for telling that..,0,ham
1529,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,0,ham
1530,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,1,spam
1531,ringtoneking 84484,1,spam
1532,Hey gals...U all wanna meet 4 dinner at nìte? ,0,ham
1533,Sorry i missed your call. Can you please call back.,0,ham
1534,S:-)kallis wont play in first two odi:-),0,ham
1535,Great. Never been better. Each day gives even more reasons to thank God,0,ham
1536,Thats cool princess! I will cover your face in hot sticky cum :),0,ham
1537,* Am on a train back from northampton so i'm afraid not!,0,ham
1538,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,0,ham
1539,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave... ,0,ham
1540,Ok. So april. Cant wait,0,ham
1541,He is there. You call and meet him,0,ham
1542,Not sure I have the stomach for it ...,0,ham
1543,When i have stuff to sell i.ll tell you,0,ham
1544,I remain unconvinced that this isn't an elaborate test of my willpower,0,ham
1545,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,1,spam
1546,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,0,ham
1547,Match started.india  &lt;#&gt;  for 2,0,ham
1548,Ugh my leg hurts. Musta overdid it on mon.,0,ham
1549,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,0,ham
1550,Thought we could go out for dinner. I'll treat you! Seem ok?,0,ham
1551,Ok. Very good. Its all about making that money.,0,ham
1552,Friends that u can stay on fb chat with,0,ham
1553,2/2 146tf150p,1,spam
1554,K and you're sure I don't have to have consent forms to do it :V,0,ham
1555,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc",0,ham
1556,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,1,spam
1557,Aiyah u did ok already lar. E nydc at wheellock?,0,ham
1558,"Just arrived, see you in a couple days &lt;3",0,ham
1559,I will come tomorrow di,0,ham
1560,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",0,ham
1561,Alright took the morphine. Back in yo.,0,ham
1562,R we still meeting 4 dinner tonight?,0,ham
1563,And how's your husband.,0,ham
1564,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,0,ham
1565,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",0,ham
1566,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,0,ham
1567,I'm not coming home 4 dinner.,0,ham
1568,Then wat r u doing now? Busy wif work?,0,ham
1569,I wont do anything de.,0,ham
1570,How are you doing. How's the queen. Are you going for the royal wedding,0,ham
1571,Jason says it's cool if we pick some up from his place in like an hour,0,ham
1572,Tmr timin still da same wat cos i got lesson until 6...,0,ham
1573,No..jst change tat only..,0,ham
1574,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",0,ham
1575,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1,spam
1576,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",0,ham
1577,Ok i thk i got it. Then u wan me 2 come now or wat?,0,ham
1578,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,0,ham
1579,Yeah we do totes. When u wanna?,0,ham
1580,Have a nice day my dear.,0,ham
1581,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",0,ham
1582,Mathews or tait or edwards or anderson,0,ham
1583,"Aight, I'll text you when I'm back",0,ham
1584,Probably earlier than that if the station's where I think it is,0,ham
1585,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,1,spam
1586,"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit",0,ham
1587,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.",0,ham
1588,Prepare to be pleasured :),0,ham
1589,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,0,ham
1590,"Alright, see you in a bit",0,ham
1591,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,1,spam
